,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image
6543,28472,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Urban Yoga Women Printed Purple Top,28472.jpg
6544,9482,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black white small check Shirts,9482.jpg
6545,19107,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts,19107.jpg
6546,8550,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Basics Men Plain Red Polo Tshirts,8550.jpg
6547,2856,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Happy Grey T-shirt,2856.jpg
6548,3984,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Must Sleep Blue T-shirt,3984.jpg
6549,25963,Women,Apparel,Topwear,Tunics,Purple,Summer,2012.0,Casual,Femella Women Purple Tunic,25963.jpg
6550,19563,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid Grey TShirt,19563.jpg
6551,31309,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,W Women Green Kurta,31309.jpg
6552,6892,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Forever New Women Ditsy Print White Top,6892.jpg
6553,13865,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts,13865.jpg
6554,40990,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Palm Tree Girls Milan White Top,40990.jpg
6555,39164,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Aneri Women Beige Kurta,39164.jpg
6556,5419,Boys,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ant Kids Boy's Musical Buzz Black Red Kidswear,5419.jpg
6557,38284,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Marvel Boys Green Printed T-shirt,38284.jpg
6558,19751,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Levi's Men Solid Grey Tshirt,19751.jpg
6559,16719,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Fila Men Solid Black Jacket,16719.jpg
6560,27862,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Scullers For Her Women Check Navy Blue Shirt,27862.jpg
6561,53774,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White T-shirt,53774.jpg
6562,10413,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Printed Grey Tshirts,10413.jpg
6563,13296,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Gini and Jony Kids Boys Printed White Tshirts,13296.jpg
6564,54551,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Global Desi Women Blue Tunic,54551.jpg
6565,9229,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,9229.jpg
6566,3713,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Lee Men Green Polo T-shirt,3713.jpg
6567,12176,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Basics Men Green Slim Fit Checked Shirt,12176.jpg
6568,3521,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's Reaching The Moon Navy Blue T-shirt,3521.jpg
6569,23631,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Batman Men Off White Printed T-shirt,23631.jpg
6570,9827,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Little Miss Women Printed White T-shirt,9827.jpg
6571,6053,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Polo Neck With Badge Black T-shirt,6053.jpg
6572,7181,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women Off White Flower Printed Top,7181.jpg
6573,21166,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,s.Oliver Women Solid Black Top,21166.jpg
6574,56808,Women,Apparel,Topwear,Kurtis,Lavender,Summer,2012.0,Ethnic,Aneri Women Lavender Kurti,56808.jpg
6575,32571,Women,Apparel,Topwear,Sweaters,Grey,Summer,2012.0,Casual,ONLY Women Magenta & Grey Sweater,32571.jpg
6576,40151,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys United White T-shirt,40151.jpg
6577,26727,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Tech Black T-shirt,26727.jpg
6578,31790,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Lee Women Dora Pink T-shirt,31790.jpg
6579,2097,Men,Apparel,Topwear,Shirts,Blue,Winter,2010.0,Casual,Lee Men Reversible Blue Shirt,2097.jpg
6580,30642,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men Printed White T-shirt,30642.jpg
6581,3979,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Funny Nature Blue T-shirt,3979.jpg
6582,53122,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Myntra Women Grey T-shirt,53122.jpg
6583,59418,Women,Apparel,Topwear,Tshirts,Orange,Summer,2010.0,Casual,Tokyo Talkies Women Orange T-shirt,59418.jpg
6584,1612,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Reebok Orange & White Striped Polo T-shirt,1612.jpg
6585,11397,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,United Colors of Benetton Men Light WinterSweater Black Sweaters,11397.jpg
6586,11999,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Striped Shirt,11999.jpg
6587,24242,Women,Apparel,Topwear,Kurtis,Green,Fall,2011.0,Ethnic,La-Emotio Women Green Kurti,24242.jpg
6588,26515,Men,Apparel,Topwear,Shirts,Red,Spring,2012.0,Casual,Arrow Sport Men Red Check Shirt,26515.jpg
6589,54909,Men,Apparel,Topwear,Tshirts,Green,Spring,2014.0,Casual,Do U Speak Green Men Green Printed Polo T-shirt,54909.jpg
6590,6605,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Spykar Men's White Green Blue T-shirt,6605.jpg
6591,23067,Men,Apparel,Topwear,Sweaters,Brown,Fall,2011.0,Casual,Arrow Men Brown Striped Sweater,23067.jpg
6592,17252,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Navy Blue Tshirt,17252.jpg
6593,13434,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Men Solid Yellow Tshirts,13434.jpg
6594,16146,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Tokyo Talkies Women Printed Grey Top,16146.jpg
6595,22373,Men,Apparel,Topwear,Shirts,Peach,Fall,2011.0,Casual,Mark Taylor Men Red Striped White Shirt,22373.jpg
6596,34216,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2013.0,Casual,Proline Mustard Yellow Polo T-shirt,34216.jpg
6597,4394,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Free Authority Men's Panda Cigar Grey T-shirt,4394.jpg
6598,33033,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Mother Earth Women Printed White Kurta,33033.jpg
6599,11363,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Tshirt,11363.jpg
6600,5848,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Sports,Puma Men's Summer Graphic Grey T-shirt,5848.jpg
6601,56696,Men,Apparel,Topwear,Kurtas,Teal,Summer,2012.0,Ethnic,Fabindia Men Teal Kurta,56696.jpg
6602,46404,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Printed T-shirt,46404.jpg
6603,34024,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt,34024.jpg
6604,36317,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mr.Men Boys Blazing Yellow T-shirt,36317.jpg
6605,15195,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Arrow Sport Men Printed Blue Tshirts,15195.jpg
6606,14047,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Check Blue Shirts,14047.jpg
6607,53780,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,53780.jpg
6608,25700,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Mumbai Slang Women Printed Purple Top,25700.jpg
6609,11535,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Printed White Kurtas,11535.jpg
6610,31132,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt,31132.jpg
6611,34440,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Women Love Heart White T-shirt,34440.jpg
6612,7347,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Tantra Men's Buddha Trance Purple T-shirt,7347.jpg
6613,27265,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Arrow Woman Striped Teal Top,27265.jpg
6614,13050,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Check White Shirts,13050.jpg
6615,7949,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Chevron Wording Black T-shirt,7949.jpg
6616,12182,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,12182.jpg
6617,31300,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Summer Black T-shirt,31300.jpg
6618,50337,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurti,50337.jpg
6619,7175,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul Black White Check Shirt,7175.jpg
6620,46252,Women,Apparel,Topwear,Tunics,Yellow,Summer,2012.0,Casual,Fusion Beats Women Yellow Tunic,46252.jpg
6621,25532,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Wrangler Men Benefica Purple Shirt,25532.jpg
6622,11707,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Lee Men Purple Check Shirt,11707.jpg
6623,57112,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Elle Women Green Color Clash Top,57112.jpg
6624,3348,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I don't suffer from insanity Black T-shirt,3348.jpg
6625,18225,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt,18225.jpg
6626,51478,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Denizen Men Black Printed T-shirt,51478.jpg
6627,54936,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Do u speak green Women Yellow T-shirt,54936.jpg
6628,23058,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Arrow Sport Men Purple Striped T-shirt,23058.jpg
6629,10874,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Wrangler Station Navy Blue T-Shirts,10874.jpg
6630,38622,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Polo T-shirt,38622.jpg
6631,10048,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Social Sport Black Tshirts,10048.jpg
6632,24873,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,United Colors of Benetton Kids Boys White Striped T-shirt,24873.jpg
6633,26718,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Foundation Polo Green T-shirt,26718.jpg
6634,54338,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Femella Women Blue Top,54338.jpg
6635,3946,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Jealous 21 Women's White XOXO T-shirt,3946.jpg
6636,21159,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,s.Oliver Women Green Top,21159.jpg
6637,40952,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Wild West Red T-shirt,40952.jpg
6638,38848,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Latin Quarters Women Grey Top,38848.jpg
6639,37800,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Players Men Striped Orange Shirt,37800.jpg
6640,12149,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011.0,Ethnic,Aurelia Women Printed Blue Kurtis,12149.jpg
6641,9818,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Little Miss Women Printed Dark Grey T-shirt,9818.jpg
6642,18641,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men  Powercat Graphic Black Tshirts,18641.jpg
6643,19793,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Navy Blue Tshirt,19793.jpg
6644,17609,Girls,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Girls Raindrops White Tshirts,17609.jpg
6645,1847,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Mens Messy T-shirt,1847.jpg
6646,15962,Men,Apparel,Topwear,Jackets,Khaki,Fall,2011.0,Casual,Turtle Solid Men Khaki Jacket,15962.jpg
6647,39394,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Peter England Men Polo Neck Blue T-shirt,39394.jpg
6648,38246,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Batman Boys Green Printed T-shirt,38246.jpg
6649,39152,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Summer,2012.0,Ethnic,Aneri Women Turquiose Blue Printed Kurta,39152.jpg
6650,11738,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Lee Men Stripes Blue T-shirt,11738.jpg
6651,26388,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Turtle Men Printed Grey T-shirt,26388.jpg
6652,19555,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Solid Blue Polo Tshirt,19555.jpg
6653,13853,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Check Purple Shirts,13853.jpg
6654,8330,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Boy's Car Print White Green Blue Kidswear,8330.jpg
6655,27854,Women,Apparel,Topwear,Tops,Maroon,Summer,2012.0,Casual,Scullers For Her Women Maroon Top,27854.jpg
6656,58357,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Locomotive Men Brown T-shirt,58357.jpg
6657,14078,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Solid Grey Polo Tshirts,14078.jpg
6658,44708,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wills Lifestyle Women Blue Striped Shirt,44708.jpg
6659,15996,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Turtle Check Men Blue Shirt,15996.jpg
6660,9686,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Ess F Logo Navy Blue T-Shirts,9686.jpg
6661,10880,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men All The Way Photo Print Navy Blue T-Shirts,10880.jpg
6662,4199,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Boy's Yellow Royal Sailing Kidswear,4199.jpg
6663,24289,Men,Apparel,Topwear,Sweatshirts,Black,Summer,2012.0,Casual,Quiksilver Men Black Sweatshirt,24289.jpg
6664,24887,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,United Colors of Benetton Women Green Polo T-shirt,24887.jpg
6665,5279,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Classic Polo Men's Logo White Grey Polo T-shirt,5279.jpg
6666,49641,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Mineral Women White Top,49641.jpg
6667,17897,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Football Soccer Black Jacket,17897.jpg
6668,2860,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men's Rising Soccer T-shirt,2860.jpg
6669,34229,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey Comfort Fit Polo T-shirt,34229.jpg
6670,27262,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Arrow Woman Striped Olive Top,27262.jpg
6671,2400,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Sports,Puma Navy Blue Men's T-shirt,2400.jpg
6672,31307,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,W Women Cream Printed Kurta,31307.jpg
6673,12185,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Basics Men Black Slim Fit Shirt,12185.jpg
6674,50330,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aurelia Women Brown Kurta,50330.jpg
6675,46255,Women,Apparel,Topwear,Tunics,Brown,Summer,2012.0,Casual,Fusion Beats Women Multi Coloured Tunic,46255.jpg
6676,7172,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Navy Blue Check Shirt,7172.jpg
6677,38884,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Allen Solly Kids Boys Flock Print Red T-shirt,38884.jpg
6678,11700,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Lee Men Check Green Shirts,11700.jpg
6679,57115,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Elle Magenta Colour Clash Top,57115.jpg
6680,15192,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Arrow Sport Men Solid Yellow Polo Tshirts,15192.jpg
6681,36310,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mr.Men Boys Blazing Yellow T-shirt,36310.jpg
6682,5417,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Ant Kids Girls Blue T-shirt,5417.jpg
6683,14040,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Flying Machine Men Check Yellow Shirts,14040.jpg
6684,53787,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White & Green T-shirt,53787.jpg
6685,11532,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Black Tops,11532.jpg
6686,40390,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Top,40390.jpg
6687,6292,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,UCB Men's 77 Agent Yellow T-shirt,6292.jpg
6688,34447,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,Myntra Women Peace Not War Peach T-shirt,34447.jpg
6689,7340,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Tantra Men's Shanti White T-shirt,7340.jpg
6690,33206,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Sepia Women Printed Green T-shirt,33206.jpg
6691,56691,Men,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Men Red Kurta,56691.jpg
6692,2256,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Mens 3 Striped Navy Blue Polo T-shirt,2256.jpg
6693,46403,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012.0,Casual,ADIDAS Men Olive Printed T-shirt,46403.jpg
6694,34023,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Palm Tree Boys Printed Green T-shirt,34023.jpg
6695,19109,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 Solid T- Shirts,19109.jpg
6696,13433,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Tshirts,13433.jpg
6697,22374,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Striped White Shirt,22374.jpg
6698,16141,Women,Apparel,Topwear,Tops,Yellow,Fall,2011.0,Casual,Tokyo Talkies Women Printed Yellow Top,16141.jpg
6699,7516,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Women's Class Pink T-shirt,7516.jpg
6700,34211,Men,Apparel,Topwear,Tshirts,Coffee Brown,Winter,2012.0,Casual,Proline Men Coffee Brown Polo T-shirt,34211.jpg
6701,2858,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Cool Grey T-shirt,2858.jpg
6702,4393,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Free Authority Men's Music Machine Black T-shirt,4393.jpg
6703,11364,Women,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,United Colors of Benetton Women Magenta Top,11364.jpg
6704,5087,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Wrangler Men's On The Road Striper Yellow Grey T-shirt,5087.jpg
6705,10070,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Puma Women Large logo tee Pink Tshirts,10070.jpg
6706,4969,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Kay Blue Kidswear,4969.jpg
6707,12727,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Timberland Men Solid Green Polo T-Shirts,12727.jpg
6708,8798,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red Check Shirt,8798.jpg
6709,16387,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,Peter England Men Stripes Orange Shirt,16387.jpg
6710,51440,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Myntra Women Blue Printed Top,51440.jpg
6711,17255,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Black Tshirt,17255.jpg
6712,23060,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Arrow Sport Men Green Striped T-shirt,23060.jpg
6713,28488,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Urban Yoga Men Printed Blue T-shirt,28488.jpg
6714,6602,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Spykar Women's Paradise Yellow T-shirt,6602.jpg
6715,3142,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Music Till Death Black T-shirt,3142.jpg
6716,31797,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Lee Men Smitha Black T-shirt,31797.jpg
6717,26720,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Foundation Polo Grey T-shirt,26720.jpg
6718,9478,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black & White Check Shirt,9478.jpg
6719,2090,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Mens Polo Black Polo T-shirt,2090.jpg
6720,30645,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Sports,Nike Men Barca Rugby Maroon T-shirt,30645.jpg
6721,22380,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Red Striped White Shirt,22380.jpg
6722,53125,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Myntra Women Green T-shirt,53125.jpg
6723,4367,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Smashing Pumpkins Men's Invasion Black T-shirt,4367.jpg
6724,1615,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Casual,Reebok Men Navy Blue Polo T-shirt,1615.jpg
6725,27296,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Printed Green Kurta,27296.jpg
6726,3526,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's I Know I Am Not Black T-shirt,3526.jpg
6727,12171,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Basics Men Orange Slim Fit Checked Shirt,12171.jpg
6728,19599,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Blue Top,19599.jpg
6729,6054,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,UCB Men Linen Grament Navy Shirt,6054.jpg
6730,9820,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Little Miss Women Printed Dark Grey T-shirt,9820.jpg
6731,21161,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,s.Oliver Women Grey Top,21161.jpg
6732,40156,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Gini and Jony Girls Core Green Top,40156.jpg
6733,15166,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Arrow Sport Men Stripes Red Polo Tshirts,15166.jpg
6734,53773,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,53773.jpg
6735,10414,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Solid Purple T-shirt,10414.jpg
6736,48109,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,French Connection Women Multicoloured Striped Top,48109.jpg
6737,13291,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Gini and Jony Kids Boys Printed Green Tshirts,13291.jpg
6738,54556,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Global Desi Women Purple & White Kurta,54556.jpg
6739,3714,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Men's White Polo T-shirt,3714.jpg
6740,6266,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Lee Women's Alexa Jasper Red T-shirt,6266.jpg
6741,27898,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Scullers For Her Women Black Top,27898.jpg
6742,7529,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's Ss Training White T-shirt,7529.jpg
6743,28671,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Printed T-shirt,28671.jpg
6744,2867,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Just bowl It Black T-shirt,2867.jpg
6745,9681,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,ADIDAS Men Acm Red Jersey,9681.jpg
6746,2269,Women,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Sports,Nike Light Green Women T-shirt,2269.jpg
6747,58734,Men,Apparel,Topwear,Tshirts,Red,Fall,2012.0,Sports,PUMA Men Red Printed T-shirt,58734.jpg
