,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image
1511,11320,Men,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Washed Grey Jeans,11320.jpg
1512,25929,Women,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Femella Women Black Leggings,25929.jpg
1513,7136,Men,Apparel,Bottomwear,Track Pants,Green,Fall,2011.0,Casual,Urban Yoga Men Bottom Olive Green Yoga Pants,7136.jpg
1514,5453,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,Nike Men's Vapor Knit Grey Short,5453.jpg
1515,27014,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Capris,27014.jpg
1516,14699,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Basics Men Black Trousers,14699.jpg
1517,18868,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,Puma Men Solid Navy Blue Knits Panel Shorts,18868.jpg
1518,51609,Women,Apparel,Bottomwear,Trousers,Cream,Fall,2012.0,Casual,Kraus Jeans Women Cream Trousers,51609.jpg
1519,16798,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Solid Black Trouser,16798.jpg
1520,12338,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans,12338.jpg
1521,1804,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,Kalenji Men Essential Baggy Black Shorts,1804.jpg
1522,50945,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Womens Blue Maxi Fit Jeans,50945.jpg
1523,39323,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Shorts,39323.jpg
1524,44579,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Lee Men Blue Pent Jeans,44579.jpg
1525,7935,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Puma Men Jersey Black Short,7935.jpg
1526,44921,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Puma Men Blue Shorts,44921.jpg
1527,34058,Boys,Apparel,Bottomwear,Capris,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Navy Blue 3/4 Length Pants,34058.jpg
1528,5454,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's Basic Woven Med Black Short,5454.jpg
1529,30898,Women,Apparel,Bottomwear,Salwar,Black,Summer,2012.0,Ethnic,Fabindia Women Black Salwar,30898.jpg
1530,27013,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Shorts,27013.jpg
1531,7131,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Urban Yoga Men Bottom Black Track Pants,7131.jpg
1532,39129,Women,Apparel,Bottomwear,Leggings,Red,Fall,2012.0,Ethnic,Aneri Women Rust Red Leggings,39129.jpg
1533,34252,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2013.0,Sports,Proline Grey Melange Shorts,34252.jpg
1534,11327,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,11327.jpg
1535,44919,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men Black Shorts,44919.jpg
1536,34060,Boys,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Grey Shorts,34060.jpg
1537,7767,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Men's As Vapor Wove Black Track Pants,7767.jpg
1538,16330,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Peter England Men Solid Brown Trouser,16330.jpg
1539,30606,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Sports,Nike Men Running Blue Shorts,30606.jpg
1540,10033,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,Nike Men As Ad Breakli Navy Blue Shorts,10033.jpg
1541,15125,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Autoflex Grey Trousers,15125.jpg
1542,26135,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,John Miller Men Beige Trousers,26135.jpg
1543,48378,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue paint Stained Regular Fit Jeans,48378.jpg
1544,40929,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans,40929.jpg
1545,11318,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Jeans,11318.jpg
1546,28632,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Women Black Sports Capris,28632.jpg
1547,50942,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Jeans,50942.jpg
1548,39324,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Shorts,39324.jpg
1549,22798,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Manchester United Men White Shorts,22798.jpg
1550,30639,Women,Apparel,Bottomwear,Shorts,Purple,Summer,2012.0,Sports,Nike Women Tempo Purple Shorts,30639.jpg
1551,11311,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans,11311.jpg
1552,21584,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Locomotive Men Washed Blue Jeans,21584.jpg
1553,34056,Boys,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Blue 3/4 Length Pants,34056.jpg
1554,2223,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women Stripe Black Track Pant,2223.jpg
1555,33273,Girls,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,Gini and Jony Girls Green Leggings,33273.jpg
1556,39749,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Gini Jony Boys Beige Shorts,39749.jpg
1557,27025,Women,Apparel,Bottomwear,Jeans,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Jeans,27025.jpg
1558,41005,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Skirts,41005.jpg
1559,27217,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Doodle Kids Boy  Beige Shorts,27217.jpg
1560,15113,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Arrow Men Solid Black Trousers,15113.jpg
1561,44583,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Scraped Jeans,44583.jpg
1562,14697,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Basics Men Beige Trousers,14697.jpg
1563,51607,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012.0,Casual,Kraus Jeans Women Black Trousers,51607.jpg
1564,18866,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Men Solid Grey Core Sweat Pants,18866.jpg
1565,12752,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Ep Jeans Blue Jeans,12752.jpg
1566,48385,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Jeans,48385.jpg
1567,39120,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2012.0,Casual,Aneri Women Brown Leggings,39120.jpg
1568,43309,Women,Apparel,Bottomwear,Shorts,White,Fall,2012.0,Casual,United Colors of Benetton Women's White Washed Shorts,43309.jpg
1569,56845,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Regular Fit Jeans,56845.jpg
1570,29174,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Trousers,29174.jpg
1571,33280,Unisex,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Kids Unisex Blue Jeans,33280.jpg
1572,10002,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Palm Tree Kids Sp Jema Skt Blue Skirts,10002.jpg
1573,14690,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Basics Men Grey Trousers,14690.jpg
1574,51600,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Wrangler Women Blue Molly Jeans,51600.jpg
1575,30637,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Sports,Nike Women Printed Tempo Red Shorts,30637.jpg
1576,10654,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts,10654.jpg
1577,44584,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Brushed Jeans,44584.jpg
1578,9852,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Indian Terrain Men Jason Beige Trousers,9852.jpg
1579,12331,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans,12331.jpg
1580,15114,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men TR Finish Charcoal Trousers,15114.jpg
1581,39118,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Aneri Women Black Leggings,39118.jpg
1582,41002,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Blue Skirt,41002.jpg
1583,4785,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,ADIDAS Men's Ess 3s Chelse Grey Black Short,4785.jpg
1584,27022,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,27022.jpg
1585,33274,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings,33274.jpg
1586,5001,Women,Apparel,Bottomwear,Capris,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Tamira Blue Kidswear,5001.jpg
1587,11316,Women,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,United Colors of Benetton Women Beige Trouser,11316.jpg
1588,21583,Men,Apparel,Bottomwear,Jeans,Black,Summer,2011.0,Casual,Locomotive Men Washed Black Jeans,21583.jpg
1589,29173,Girls,Apparel,Bottomwear,Skirts,Green,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Printed Green Skirt,29173.jpg
1590,48376,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,French Connection Men Bluish Grey Trousers,48376.jpg
1591,40927,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Comics Blue Jeans,40927.jpg
1592,30608,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Nike Men Navy Blue Track Pants,30608.jpg
1593,44917,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2012.0,Casual,Puma Men Blue Track Pants,44917.jpg
1594,11329,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Trousers,11329.jpg
1595,30896,Women,Apparel,Bottomwear,Salwar,Beige,Summer,2012.0,Ethnic,Fabindia Women Beige Salwar,30896.jpg
1596,13228,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Palm Tree Kids Boy Solid Navy Blue Trousers,13228.jpg
1597,48382,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans,48382.jpg
1598,39127,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2012.0,Casual,Aneri Women Dusky Pink Leggings,39127.jpg
1599,48110,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,French Connection Women Red Shorts,48110.jpg
1600,13288,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Gini and Jony Kids Solid Beige Trousers,13288.jpg
1601,39725,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,2012.0,Formal,Arrow Woman Charcoal Skirt,39725.jpg
1602,19574,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid Grey Track Pants,19574.jpg
1603,10056,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Sports,ADIDAS Men Cfc Pes Black Tracksuits,10056.jpg
1604,23046,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011.0,Casual,Arrow Woman Black Printed Jeggings,23046.jpg
1605,53755,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Shorts,53755.jpg
1606,24607,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Blue Washed Jeans,24607.jpg
1607,26150,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Grey Trousers,26150.jpg
1608,30809,Women,Apparel,Bottomwear,Churidar,Olive,Summer,2012.0,Ethnic,Fabindia Women Olive Cambric Churidar,30809.jpg
1609,34495,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2012.0,Formal,Van Heusen Woman Grey Skirt,34495.jpg
1610,12157,Women,Apparel,Bottomwear,Leggings,Orange,Fall,2011.0,Ethnic,Aurelia Women Solid Orange Leggings,12157.jpg
1611,56829,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Slim Fit Low-Rise Clean Look Stretchable Jeans,56829.jpg
1612,21381,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Casual,Manchester United Men Solid Navy Blue Track Pants,21381.jpg
1613,28802,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,28802.jpg
1614,13243,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Palm Tree Kids Boys Solid Beige Shorts,13243.jpg
1615,31113,Boys,Apparel,Bottomwear,Capris,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Navy Blue 3/4 Length Pants,31113.jpg
1616,14630,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Check Brown Skirts,14630.jpg
1617,11342,Men,Apparel,Bottomwear,Jeans,Black,Spring,2013.0,Casual,Lee Men Black Chicago Fit Jeans,11342.jpg
1618,20059,Women,Apparel,Bottomwear,Stockings,Beige,Fall,2011.0,Casual,United Colors Of Benetton Women Beige Tights,20059.jpg
1619,19573,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Track Pants,19573.jpg
1620,29782,Men,Apparel,Bottomwear,Trousers,Green,Summer,2013.0,Casual,Basics Men Green Trousers,29782.jpg
1621,28462,Women,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Urban Yoga Women Pink Capris,28462.jpg
1622,28496,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Urban Yoga Men Solid Grey Track Pants,28496.jpg
1623,4977,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Kang Jeans Infant Kidswear,4977.jpg
1624,30831,Women,Apparel,Bottomwear,Churidar,Yellow,Summer,2012.0,Ethnic,Fabindia Women Yellow Mangalgiri Churidar,30831.jpg
1625,12953,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Basics Men Brown Trousers,12953.jpg
1626,31570,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers,31570.jpg
1627,27415,Women,Apparel,Bottomwear,Capris,Black,Winter,2015.0,Casual,Jockey Women Black Relaxed Capris,27415.jpg
1628,51495,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,51495.jpg
1629,7537,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Men's Classic Fresh Grey Track Pant,7537.jpg
1630,11345,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Lee Men Elvira Rinse Black Jeans,11345.jpg
1631,16504,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,16504.jpg
1632,39379,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Peter England Men Navy Blue Party Jeans,39379.jpg
1633,13244,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Palm Tree Kids Boys Solid Black Shorts,13244.jpg
1634,31114,Boys,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Blue 3/4 Length Pants,31114.jpg
1635,3507,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,ADIDAS Men's Cont Black Short,3507.jpg
1636,53752,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Shorts,53752.jpg
1637,26157,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers,26157.jpg
1638,34492,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Formal,Van Heusen Woman Black Skirt,34492.jpg
1639,24264,Men,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Quiksilver Men Ocean Walk Reversible Green Shorts,24264.jpg
1640,23041,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Navy Grey Trousers,23041.jpg
1641,28454,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Urban Yoga Women Black Capris,28454.jpg
1642,26996,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Jealous 21 Women Washed Black Jeans,26996.jpg
1643,39384,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans,39384.jpg
1644,17619,Girls,Apparel,Bottomwear,Leggings,White,Fall,2011.0,Casual,Doodle Girls Lace Bow White Leggings,17619.jpg
1645,12159,Women,Apparel,Bottomwear,Leggings,Red,Fall,2011.0,Ethnic,Aurelia Women Solid Red Leggings,12159.jpg
1646,41890,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Flying Machine Men Blue Solid Regular Fit Denim Shorts,41890.jpg
1647,56827,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,56827.jpg
1648,46414,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,ADIDAS Men Black Trousers,46414.jpg
1649,54919,Men,Apparel,Bottomwear,Shorts,Olive,Summer,2012.0,Casual,Do u speak green Men Olive 3/4th Pant,54919.jpg
1650,16390,Men,Apparel,Bottomwear,Trousers,Olive,Spring,2013.0,Formal,Peter England Men Solid Olive Trouser,16390.jpg
1651,32561,Women,Apparel,Bottomwear,Jeans,Peach,Summer,2012.0,Casual,ONLY Women Peach Jeans,32561.jpg
1652,7191,Women,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Jealous 21 Women Jealous Grey Jegging,7191.jpg
1653,13888,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Scullers Men Solid Navy Blue Trousers,13888.jpg
1654,54921,Women,Apparel,Bottomwear,Capris,Olive,Summer,2012.0,Casual,Do u speak green Women Olive Capris,54921.jpg
1655,18000,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Casual,Puma Men Black Track Pants,18000.jpg
1656,32901,Women,Apparel,Bottomwear,Trousers,White,Summer,2012.0,Casual,Allen Solly Woman White Trousers,32901.jpg
1657,32559,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,ONLY Women Black Jeans,32559.jpg
1658,26159,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men Striped Navy Blue Trousers,26159.jpg
1659,26991,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Jealous 21 Women Washed Grey Jeans,26991.jpg
1660,28453,Women,Apparel,Bottomwear,Leggings,Maroon,Summer,2012.0,Casual,Urban Yoga Women Maroon Leggings,28453.jpg
1661,27629,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Scullers Men Check Brown Shorts,27629.jpg
1662,26166,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Striped Black Trousers,26166.jpg
1663,17621,Girls,Apparel,Bottomwear,Leggings,Pink,Fall,2011.0,Casual,Doodle Girls Lace Bow LT.Pink Leggings,17621.jpg
1664,47151,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Kids Girls Black Capris,47151.jpg
1665,15344,Women,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Sports,Nike Women Solid Black Tracksuits,15344.jpg
1666,40146,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Girls Elasticated Black Capris,40146.jpg
1667,12161,Women,Apparel,Bottomwear,Leggings,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Leggings,12161.jpg
1668,1605,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,Reebok Black Track Pant,1605.jpg
1669,29778,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2013.0,Casual,Basics Men Brown Trousers,29778.jpg
1670,28498,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Urban Yoga Men Black Shorts,28498.jpg
1671,34201,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Summer,2012.0,Sports,Proline Men Grey Melange Track Pants,34201.jpg
1672,31057,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Arrow Sport Men Check Blue Shorts,31057.jpg
1673,13307,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Gini and Jony Kids Solid Black Trousers,13307.jpg
1674,41320,Women,Apparel,Bottomwear,Leggings,Rust,Summer,2012.0,Casual,Aurelia Women Rust Leggings,41320.jpg
1675,14122,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans,14122.jpg
1676,5575,Girls,Apparel,Bottomwear,Skirts,Green,Summer,2011.0,Casual,Ant Kids Girl's Green Kidswear,5575.jpg
1677,57077,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Light Blue Jeans,57077.jpg
1678,20919,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Deni Yo Men Check Blue Short,20919.jpg
1679,51380,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Myntra Men Blue Shorts,51380.jpg
1680,2562,Women,Apparel,Bottomwear,Swimwear,Black,Fall,2012.0,Sports,Nabaiji Women Black Swimsuit,2562.jpg
1681,25033,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Men Grey Track Pant,25033.jpg
1682,2106,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Chelsea Striped Black Shorts,2106.jpg
1683,17939,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Sports,Puma Men Solid White  Logo 3/4 Pants,17939.jpg
1684,30727,Girls,Apparel,Bottomwear,Salwar,Green,Summer,2012.0,Ethnic,Fabindia Girls Green Mangalgiri Salwar,30727.jpg
1685,54050,Women,Apparel,Bottomwear,Jeggings,Black,Summer,2012.0,Casual,Myntra Women Black Jeggings,54050.jpg
1686,12221,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Basics Men Grey Trousers,12221.jpg
1687,5581,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Casual,Ant Kids Girl's Flower Print Frill Pink Kidswear,5581.jpg
1688,57083,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Elle Women Blue Skirt,57083.jpg
1689,40034,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Track Pants,40034.jpg
1690,28521,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Women Jersey Cuffed Black Capris,28521.jpg
1691,16820,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,16820.jpg
1692,11239,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Flying Machine Women Low Rise Black Jeans,11239.jpg
1693,19430,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Quiksilver Men Grey Hammonds Cargo Shorts,19430.jpg
1694,46906,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans,46906.jpg
1695,12810,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Women Trainng Black Track Pants,12810.jpg
1696,9141,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Cherrie Slim Fit Jeans,9141.jpg
1697,26817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Arrow Men Navy Blue Trousers,26817.jpg
1698,4834,Men,Apparel,Bottomwear,Track Pants,Brown,Summer,2011.0,Sports,ADIDAS Men's Woven Sand Track Pant,4834.jpg
1699,38575,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Breakline Black Track Pants,38575.jpg
1700,57084,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Elle Women Blue Skirt,57084.jpg
1701,12828,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,12828.jpg
1702,9179,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Euro Blue Jeans,9179.jpg
1703,32621,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Sports,Nike Men Woven Reflective Blue Shorts,32621.jpg
1704,5586,Girls,Apparel,Bottomwear,Skirts,Brown,Summer,2011.0,Casual,Ant Kids Girl's Tiger Print Kidswear,5586.jpg
1705,54057,Women,Apparel,Bottomwear,Leggings,Sea Green,Summer,2012.0,Casual,Myntra Women Sea Green Leggings,54057.jpg
1706,15467,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Puma Men Logo Bermuda Black Shorts,15467.jpg
1707,18976,Men,Apparel,Bottomwear,Track Pants,Red,Summer,2011.0,Casual,ADIDAS Originals Men Firebird Red Track Pants,18976.jpg
1708,7487,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Women Be Strong Black Track Pant,7487.jpg
1709,28519,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Breakline Black Track Pants,28519.jpg
1710,16216,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Men Lifestyle  Grey Track Pant,16216.jpg
1711,31434,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Trousers,31434.jpg
1712,53286,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,53286.jpg
